utcTimeMillis,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
1593046038447.0,-3279733.306008526,-5209037.094527138,4688536.76070587,-590134.0856966807,-941695.9731546452,844872.8126432695,-239899.93269891109,-382840.8061226826,343462.54392608884
1593046039447.0,-3279753.628179485,-5209010.729490413,4688550.781450818,-590133.1663930574,-941695.9256454501,844872.5683260221,-239899.56934013226,-382840.80396906857,343462.43064169673
1593046040447.0,-3279775.122274713,-5208983.547061961,4688564.5466182325,-590133.6110412411,-941695.4639509511,844872.368295799,-239899.9353328782,-382840.6692995226,343462.4141215281
1593046041447.0,-3279797.2376923235,-5208957.097127219,4688578.9674052475,-590134.2688545969,-941695.7075645305,844872.5754954283,-239900.1999164084,-382840.8558920135,343462.5201892401
1593046042447.0,-3279819.552795438,-5208930.952613328,4688593.552193261,-590134.5718025394,-941696.1074195724,844872.7956227293,-239900.1624813683,-382841.03687629837,343462.5879355026
1593046043447.0,-3279841.732267523,-5208904.284105005,4688607.24550637,-590134.7151869298,-941695.84323775,844872.1545168988,-239900.1242694062,-382840.83669817523,343462.24465397827
1593046044447.0,-3279864.9334065877,-5208878.217742462,4688621.226604869,-590135.3789621996,-941696.1821235969,844872.1496996414,-239900.291617945,-382840.99728314404,343462.35583562835
1593046045447.0,-3279888.495052223,-5208851.880883189,4688634.760607735,-590135.9019348858,-941696.2025065531,844871.8836534892,-239900.32488974225,-382840.9588728987,343462.3088692811
1593046046447.0,-3279911.764192215,-5208825.851173949,4688647.647774337,-590135.8980037386,-941696.353744132,844871.3448232585,-239900.13953474138,-382840.97996694053,343462.1789730108
1593046047447.0,-3279935.3229786213,-5208799.058082798,4688659.500235424,-590136.0700545956,-941695.903444652,844870.4707622151,-239900.120201281,-382840.75364042737,343461.9880240706
1593046048447.0,-3279959.2092525167,-5208772.998986552,4688671.350018719,-590136.3617310682,-941696.0707064966,844870.0943044438,-239900.16034429093,-382840.85014800087,343462.0728332583
1593046049447.0,-3279984.5512545453,-5208747.244630578,4688683.137200093,-590137.4364013505,-941696.415163099,844869.9864716209,-239900.48906028384,-382840.9882738744,343462.23533268034
1593046050447.0,-3280009.4070365727,-5208720.72345371,4688693.913535471,-590137.5531719616,-941696.0845882322,844869.3202431885,-239900.27976342023,-382840.80114261527,343462.09986926423
1593046051447.0,-3280035.1611914146,-5208694.860535051,4688704.55978954,-590138.0981464096,-941696.3637641073,844869.0156850052,-239900.32890638092,-382840.94399151666,343462.18108898983
1593046052447.0,-3280060.8794672694,-5208668.737293571,4688715.109580258,-590138.2428711103,-941696.2659395235,844868.8717427813,-239900.1907214655,-382840.8564079018,343462.28427590907
1593046053447.0,-3280085.9522916162,-5208641.804655096,4688724.501611655,-590137.8861944228,-941695.6003705338,844868.0114967206,-239899.94116851638,-382840.5699696832,343462.0367305638
1593046054447.0,-3280113.3033441072,-5208615.657011129,4688734.927215315,-590139.1322649487,-941695.8514074543,844868.4323602223,-239900.41714569498,-382840.7926042322,343462.4351438324
1593046055447.0,-3280140.764861338,-5208589.0439303,4688744.710364285,-590139.6435438904,-941695.7924798424,844868.3764010114,-239900.34536224775,-382840.8159480315,343462.4841761499
1593046056447.0,-3280167.879154276,-5208562.667370617,4688755.105743045,-590139.5532208283,-941695.9903009862,844868.7712339042,-239900.07476909703,-382840.9420266495,343462.6808503757
1593046057447.0,-3280194.580386618,-5208536.367576975,4688765.627955336,-590139.1837555403,-941696.083289598,844868.8880969596,-239899.8329915012,-382840.9476647051,343462.6284627111
1593046058447.0,-3280221.8002109164,-5208510.778070353,4688776.21391291,-590139.272571529,-941696.5662129122,844868.8459844708,-239899.87126306465,-382841.0957141021,343462.50824621366
1593046059447.0,-3280248.3103346312,-5208484.512406003,4688785.984637603,-590138.8535590697,-941696.447141186,844868.2940564275,-239899.7008013793,-382840.97243555903,343462.2612887744
1593046060447.0,-3280275.066398394,-5208459.102326576,4688796.025419572,-590138.8394438988,-941696.9746860699,844868.25443105,-239899.77437730072,-382841.1672674194,343462.3454695629
1593046061447.0,-3280301.1383713325,-5208433.513124178,4688806.088430447,-590138.3783105097,-941697.005127037,844868.3338997399,-239899.62902480774,-382841.05206972494,343462.45001709554
1593046062447.0,-3280327.3331834394,-5208408.460244328,4688816.062767049,-590138.3862438432,-941697.1960962736,844868.2898998002,-239899.7712622132,-382841.01501743775,343462.4463144034
1593046063447.0,-3280352.76600899,-5208382.712721845,4688825.925719362,-590137.9039729923,-941696.787621195,844868.2659322441,-239899.64140997038,-382840.7664326686,343462.46706596925
1593046064447.0,-3280379.004136538,-5208356.995279496,4688835.789209163,-590138.3056581091,-941696.7175433396,844868.3434108163,-239899.9385764561,-382840.80282698217,343462.5393008472
1593046065447.0,-3280405.2309785727,-5208331.968164085,4688846.202212385,-590138.4300789484,-941697.056303938,844868.6328441261,-239899.95814944766,-382840.9501785122,343462.6247016865
1593046066447.0,-3280431.082137497,-5208306.141311939,4688856.056791565,-590138.1997269336,-941696.6891395524,844868.3429771733,-239899.82470287022,-382840.7529007159,343462.42988118145
1593046067447.0,-3280455.76367788,-5208280.267077933,4688865.604485573,-590137.3145204489,-941696.7154230084,844868.1488255123,-239899.5039661487,-382840.872645831,343462.41205403296
1593046068447.0,-3280482.6263439516,-5208255.55990094,4688876.50957165,-590138.4278778146,-941697.3335010257,844868.8629816772,-239900.13300408472,-382841.10592775914,343462.7275064485
1593046069447.0,-3280507.298611003,-5208229.7628714945,4688886.18693032,-590137.4948796668,-941696.9137171502,844868.334281506,-239899.6491231714,-382840.8300148835,343462.3930670227
1593046070447.0,-3280532.9465521607,-5208204.5768695185,4688896.123819315,-590137.6894695251,-941697.147106151,844868.373142083,-239899.8416432673,-382840.9597015478,343462.4784991026
1593046071447.0,-3280556.8307398157,-5208179.3861119095,4688906.6870132,-590136.2929900222,-941697.3068408489,844868.92796996,-239899.21922489913,-382841.0168403747,343462.74583827064
1593046072447.0,-3280579.8555142824,-5208154.243486545,4688917.973154031,-590135.2755883886,-941697.3881172508,844869.6406595011,-239899.1098244536,-382841.0062589697,343462.93234936544
1593046073447.0,-3280602.9942122493,-5208129.170208873,4688930.90114933,-590134.895286411,-941697.4260868053,844871.0042430862,-239899.27956433274,-382840.97597929,343463.2776838835
1593046074447.0,-3280625.3102699853,-5208103.657304949,4688943.421209663,-590134.1808686377,-941697.1462412176,844871.2256749152,-239899.21207477694,-382840.83950055676,343462.99253284663
1593046075447.0,-3280646.3057441753,-5208078.790266811,4688956.825320439,-590133.1202442927,-941697.4424420116,844871.8434568844,-239899.06513121468,-382840.9919922842,343463.009683057
1593046076447.0,-3280666.4839951033,-5208053.367385903,4688970.174504638,-590132.1808549757,-941697.214932208,844872.0417176706,-239899.03748526663,-382840.86610786564,343462.86075770477
1593046077447.0,-3280686.566103101,-5208028.185184505,4688984.625468858,-590131.69089246,-941697.3039877728,844872.8024162236,-239899.17157378845,-382840.9332114855,343463.0024472814
1593046078447.0,-3280704.0976826856,-5208003.219455358,4688998.920316943,-590129.8782236995,-941697.573846988,844872.9843469262,-239898.73003593594,-382841.06372432545,343462.8509542152
1593046079447.0,-3280721.453050339,-5207978.54667831,4689014.054966649,-590128.992749461,-941697.9310359028,844873.5734576555,-239898.85573236994,-382841.17351810035,343462.93182640465
1593046080447.0,-3280735.983012745,-5207953.758002157,4689028.524832157,-590126.87959296,-941698.211584089,844873.1522455954,-239898.4518860243,-382841.2489445736,343462.52256945637
1593046081447.0,-3280751.0316245165,-5207931.755552092,4689044.061819973,-590126.3882821396,-941700.4028027218,844873.4694423281,-239898.88090849036,-382842.0967955839,343462.5604716987
1593046082447.0,-3280764.132149243,-5207909.632357436,4689058.880356814,-590124.9830672176,-941701.0542659083,844873.1879690178,-239898.7237021418,-382841.8555413048,343462.3753668188
1593046083447.0,-3280776.340561783,-5207889.03977569,4689074.1322289985,-590123.9559522193,-941702.1341492451,844873.3000094711,-239898.81393404843,-382841.87648587074,343462.4293673524
1593046084447.0,-3280788.0837806226,-5207869.255722327,4689090.116152292,-590123.2978460544,-941702.8230385381,844873.8985945797,-239898.99225089393,-382841.6767139073,343462.6671463043
1593046085447.0,-3280798.600790883,-5207849.252236846,4689105.631643885,-590122.3605015023,-941702.7408080644,844873.8762362136,-239898.98438953768,-382841.2474460695,343462.5540584121
1593046086447.0,-3280809.2646805923,-5207829.882271253,4689122.042809966,-590122.2425293378,-941702.8680331183,844874.5297326925,-239899.3270900662,-382841.070699063,343462.786288325
1593046087447.0,-3280818.4062308487,-5207808.878818224,4689137.746423625,-590121.3963405769,-941701.8639664913,844874.3891635237,-239899.24224227143,-382840.56389759784,343462.60654857784
1593046088447.0,-3280827.826689223,-5207789.505683285,4689153.630302069,-590121.395289154,-941702.4902385841,844874.4584082807,-239899.56072581044,-382840.9491024635,343462.6123309095
1593046089447.0,-3280837.123665459,-5207769.640162576,4689170.111768453,-590121.3272600367,-941702.4519802197,844874.7196781065,-239899.67481078953,-382840.8770854898,343462.6444215366
1593046090447.0,-3280845.077696982,-5207749.227500284,4689185.687091771,-590120.5604919095,-941702.1998475776,844874.2087132778,-239899.49117477908,-382840.7985164183,343462.35972157365
1593046091447.0,-3280854.208646518,-5207729.5923439795,4689201.397803012,-590121.1577648608,-941702.6416316563,844874.0992861353,-239899.96322633678,-382841.03228738374,343462.3828606734
1593046092447.0,-3280861.797769064,-5207709.348952932,4689216.85840338,-590120.3372983728,-941702.320394417,844873.892802164,-239899.61025366548,-382840.8152659346,343462.35358054587
1593046093447.0,-3280870.382749721,-5207689.099843215,4689232.4005244225,-590120.8347045748,-941702.1331722336,844874.0709056584,-239900.00580898026,-382840.75583753467,343462.5483533254
1593046094447.0,-3280879.706823567,-5207668.126487907,4689248.387947711,-590121.4163958109,-941701.4566552134,844874.5101629193,-239900.18341133287,-382840.504478167,343462.7533261135
1593046095447.0,-3280888.78125034,-5207648.053242286,4689265.842732001,-590121.5239003256,-941701.7045857264,844875.6372646485,-239900.09795006947,-382840.7263216703,343463.1175007432
1593046096447.0,-3280898.326801684,-5207626.5952983145,4689282.37435624,-590121.7518856075,-941701.0415929011,844875.3192731375,-239900.07526696447,-382840.5163358815,343462.6849001583
1593046097447.0,-3280907.60956683,-5207605.346417785,4689299.532948631,-590121.6764874395,-941701.017504864,844875.565585684,-239899.95555348828,-382840.6915006825,343462.7030392965
1593046098447.0,-3280916.705284441,-5207583.614085761,4689316.144974622,-590121.5519386384,-941700.5497004418,844875.3389422612,-239899.88719457135,-382840.5483860991,343462.53785803006
1593046099447.0,-3280926.7114928216,-5207561.60504647,4689333.549693182,-590122.2103159879,-941700.2109488987,844875.9703239627,-239900.19229604182,-382840.54372303095,343462.85541404394
1593046100447.0,-3280936.795504436,-5207539.076334688,4689351.909518097,-590122.4388521219,-941699.5929587893,844876.7699668242,-239900.14033188304,-382840.3838578413,343463.04232501885
1593046101447.0,-3280946.574304565,-5207516.068879771,4689369.890205666,-590122.2568598725,-941699.1913478724,844876.7898828732,-239899.9435297562,-382840.4377121728,343462.8185877145
1593046102447.0,-3280957.4641734855,-5207492.562642413,4689388.110652267,-590122.974496111,-941698.7515683465,844876.8843872212,-239900.22347461325,-382840.4530825562,343462.7325809372
1593046103447.0,-3280968.5590767004,-5207468.465065824,4689406.2900012825,-590123.5608470207,-941698.1220360013,844876.8647522705,-239900.35145738453,-382840.35413963546,343462.6440213664
1593046104447.0,-3280980.1739979405,-5207444.301863152,4689425.412254457,-590124.0825500143,-941697.7744207893,844877.5605807318,-239900.3735551199,-382840.4015200533,343462.9109578238
1593046105447.0,-3280991.768392642,-5207419.839624302,4689445.632582196,-590124.0095959599,-941697.4851067109,844878.6291670236,-239900.08231206503,-382840.45391876437,343463.1974935995
1593046106447.0,-3281003.4957142,-5207394.376311023,4689465.449770018,-590123.9580280733,-941696.7614033031,844878.719330994,-239899.93735367805,-382840.3207890817,343462.9364439356
1593046107447.0,-3281014.8963788166,-5207368.685572042,4689485.885030985,-590123.6798277459,-941696.3836610168,844879.1032524663,-239899.77498435628,-382840.400940451,343462.9217781717
1593046108447.0,-3281026.7435036274,-5207342.230659129,4689506.874130185,-590123.9331559881,-941695.8193258301,844879.5905207307,-239899.92734440468,-382840.3806000352,343462.95264568325
1593046109447.0,-3281038.5446625296,-5207316.201767847,4689528.462610044,-590124.0433403703,-941695.8697308693,844880.0870416036,-239899.95354797883,-382840.59853796917,343462.95289663825
1593046110447.0,-3281049.763316189,-5207288.838587053,4689549.57318173,-590123.7799403197,-941695.112142971,844879.956090521,-239899.84343768493,-382840.4100757014,343462.71753544756
1593046111447.0,-3281061.3951867786,-5207261.373475355,4689571.286715506,-590123.9312177275,-941694.7900169084,844880.1909178398,-239899.94411939994,-382840.4937284144,343462.72096203064
1593046112447.0,-3281072.780657693,-5207233.857673861,4689592.889906422,-590123.7949188671,-941694.7813071024,844880.1888517673,-239899.871055238,-382840.6901286538,343462.62720929977
1593046113447.0,-3281084.6023045895,-5207206.494981216,4689614.955916376,-590123.8397359813,-941694.9801321696,844880.4759934464,-239899.85496207446,-382840.88377684663,343462.69365519535
1593046114447.0,-3281095.4415051905,-5207179.784844169,4689636.910058342,-590123.2725186244,-941695.5402971662,844880.4035674629,-239899.6326686998,-382841.12428215845,343462.55802788044
1593046115447.0,-3281106.7102485667,-5207152.595889994,4689658.861282706,-590123.3510027482,-941695.4929592898,844880.2287472807,-239899.78511087253,-382841.0112340048,343462.41839085007
1593046116447.0,-3281118.437244888,-5207126.6749271825,4689680.725387441,-590123.7516380697,-941696.2781159709,844880.0200634815,-239899.99939342466,-382841.2754655632,343462.32200223743
1593046117447.0,-3281129.6597123556,-5207100.711662519,4689702.193207738,-590123.595175198,-941696.5323439199,844879.608727986,-239899.88696566908,-382841.1853009921,343462.18191662873
1593046118447.0,-3281140.8684751624,-5207074.523243603,4689723.012775007,-590123.498173896,-941696.5306381271,844879.0803619165,-239899.85215143615,-382841.0644980548,343462.0868832625
1593046119447.0,-3281151.1019813055,-5207049.32932995,4689743.1456832085,-590122.6311924765,-941697.2050093086,844878.5610354801,-239899.48121726452,-382841.28361578874,343462.0783211524
